qa_id,sample_index,country,map_no,template_no,question,ground_truth,ground_truth_type,legend_style,relative_region,generation_status,generated_tokens,inference_seconds,final_answer,evaluated_answer,answer_extraction_method,primary_score,strict_exact_match,metric,precision,recall,f1,rankwise_precision,mrr,map,rank_parse_success,rank_format_compliant,range_relation,normalized_ground_truth,normalized_prediction,evaluation_note
mapwise_india_map94_2D_t38_idx0135,135,india,map94_2D,38,Yes or no: the value of Haryana is below the median value amongst states that are considered as breadbasket of India.,Yes,Binary,d,N,truncated,3072,305.379,"Got it, let's try to solve this problem step by step. First, I need to understand what the question is asking. It's about whether Haryana's value is below the median value among states considered as ""breadbasket of India."" But wait, the map is about Gross State Value Added by Economic Activity - Agriculture (₹ Lakh) for 2006-07. The question mentions ""breadbasket of India,"" which typically refers to states that are major agricultural producers. In India, states like Punjab, Haryana, Uttar Pradesh, etc., are often called breadbaskets. But first, I need to check the map for Haryana (HR) and then figure out the median value among those breadbasket states.

First, let's identify Haryana (HR) on the map. Looking at the map, HR is labeled. Now, check its color. The legend has different color codes:

- Black: 7,255.99 - 64,481.0
- Dark purple: 64,481.0 - 191,100.0
- Maroon: 191,100.0 - 873,831.0
- Red: 873,831.0 - 2,340,666.33
- Orange: 2,340,666.33 - 3,101,861.67
- Yellow: 3,101,861.67 - 7,351,197.0
- Gray: N/A

Wait, Haryana (HR) is colored in a shade that's between orange and red? Wait, no, let's check the map. The map shows HR as a light orange or maybe the orange color. Wait, the orange is 2,340,666.33 - 3,101,861.67. Let me confirm the colors. The legend:

- Black: 7,255.99 - 64,481.0 (lowest)
- Dark purple: 64,481.0 - 191,100.0
- Maroon: 191,100.0 - 873,831.0
- Red: 873,831.0 - 2,340,666.33
- Orange: 2,340,666.33 - 3,101,861.67
- Yellow: 3,101,861.67 - 7,351,197.0 (highest)
- Gray: N/A

Now, Haryana (HR) is colored in the orange category, which is 2,340,666.33 - 3,101,861.67.

Now, the question is about ""breadbasket of India."" Typically, the breadbasket states are Punjab, Haryana, Uttar Pradesh, etc. Let's list the states that are considered breadbaskets. In India, the main agricultural states are Punjab, Haryana, Uttar Pradesh, Rajasthan, Madhya Pradesh, etc. But we need to check which states are in the ""breadbasket"" category. However, the problem says ""states that are considered as breadbasket of India,"" so we need to identify which states are breadbaskets. But maybe the map's context is that the breadbasket states are those with high agricultural value, so we need to find the states that are in the higher value categories.

Wait, but the question is: is Haryana's value below the median value among breadbasket states. So first, we need to list the breadbasket states. Let's assume that breadbasket states are those with high agricultural value, so probably the states with higher value categories (like orange, red, black, etc.). But let's check the map.

First, identify all states that are breadbaskets. Common breadbasket states in India are Punjab (PB), Haryana (HR), Uttar Pradesh (UP), Rajasthan (RJ), Madhya Pradesh (MP), etc. Let's check the map:

- Punjab (PB): color is yellow (3,101,861.67 - 7,351,197.0)
- Haryana (HR): orange (2,340,666.33 - 3,101,861.67)
- Uttar Pradesh (UP): yellow (same as PB)
- Rajasthan (RJ): orange (same as HR)
- Madhya Pradesh (MP): orange (same as HR)
- Gujarat (GJ): yellow
- Maharashtra (MH): yellow
- Karnataka (KA): orange
- Tamil Nadu (TN): orange
- Andhra Pradesh (AP): yellow
- Telangana (TS): red (873,831.0 - 2,340,666.33)
- Orissa (OR): red
- Bihar (BH): red
- Jharkhand (JH): dark purple (64,481.0 - 191,100.0)
- Chhattisgarh (CT): dark purple
- Uttarakhand (UT): dark purple
- Himachal Pradesh (HP): dark purple
- Jammu & Kashmir (JK): dark purple
- Delhi (DL): dark purple
- Chandigarh (CH): dark purple
- Arunachal Pradesh (AR): black (7,255.99 - 64,481.0)
- Sikkim (SK): black
- Meghalaya (ME): dark purple
- Manipur (MN): dark purple
- Tripura (TR): dark purple
- Mizoram (MI): black
- Nagaland (NL): dark purple
- Goa (GA): dark purple
- Lakshadweep (LD): N/A (gray)
- Puducherry (PD): orange

Wait, but which of these are considered breadbaskets? The main breadbasket states are Punjab, Haryana, Uttar Pradesh, Rajasthan, etc. Let's list the states that are typically breadbaskets:

- Punjab (PB)
- Haryana (HR)
- Uttar Pradesh (UP)
- Rajasthan (RJ)
- Madhya Pradesh (MP)
- Gujarat (GJ) (though maybe not as much, but some sources include it)
- Andhra Pradesh (AP) (but maybe not as much)

But let's check the values. The question is about the median value among breadbasket states. So first, we need to list the breadbasket states and their values.

Assuming the breadbasket states are those with high agricultural value, so let's take the states that are in the higher value categories (orange, red, yellow, black). But black is the lowest (7,255.99 - 64,481.0), so probably not breadbaskets. So breadbaskets are likely in orange, red, yellow.

Let's list the states in orange (2,340,666.33 - 3,101,861.67):

- Haryana (HR)
- Rajasthan (RJ)
- Madhya Pradesh (MP)
- Karnataka (KA)
- Tamil Nadu (TN)
- Puducherry (PD)

States in red (873,831.0 - 2,340,666.33):

- Telangana (TS)
- Orissa (OR)
- Bihar (BH)

States in yellow (3,101,861.67 - 7,351,197.0):

- Punjab (PB)
- Uttar Pradesh (UP)
- Gujarat (GJ)
- Maharashtra (MH)
- Andhra Pradesh (AP)

Now, which of these are considered breadbaskets? The classic breadbasket states are Punjab, Haryana, Uttar Pradesh. Let's confirm:

- Punjab: known for wheat, rice, etc.
- Haryana: known for wheat, rice, dairy
- Uttar Pradesh: largest state, major agricultural producer

So let's take these three as the main breadbasket states. Let's check their values:

- Punjab (PB): yellow (3,101,861.67 - 7,351,197.0)
- Haryana (HR): orange (2,340,666.33 - 3,101,861.67)
- Uttar Pradesh (UP): yellow (same as PB)

Now, are there others? Maybe Rajasthan (RJ) is also a breadbasket, but let's see. The question is about ""breadbasket of India,"" which is a term that usually refers to Punjab and Haryana as the primary ones, but sometimes includes others.

But let's think about the median. If we take the breadbasket states as Punjab, Haryana, Uttar Pradesh, then their values are:

- Punjab: yellow (so value is between 3,101,861.67 and 7,351,197.0)
- Haryana: orange (between 2,340,666.33 and 3,101,861.67)
- Uttar Pradesh: yellow (same as Punjab)

Now, the median of three values would be the middle one. So if we order them:

Haryana (orange) < Punjab (yellow) = Uttar Pradesh (yellow)

So the median would be Punjab's value (yellow), which is higher than Haryana's (orange). Therefore, Haryana's value is below the median.

Wait, but maybe there are more breadbasket states. Let's check if Rajasthan is included. If we include Rajasthan (RJ), which is orange, then the breadbasket states would be Punjab (yellow), Haryana (orange), Uttar Pradesh (yellow), Rajasthan (orange). Let's list their values:

- Punjab: yellow (3,101,861.67 - 7,351,197.0)
- Haryana: orange (2,340,666.33 - 3,101,861.67)
- Uttar Pradesh: yellow (same as Punjab)
- Rajasthan: orange (same as Haryana)

Now, the values in order (from lowest to highest):

Haryana (orange) = Rajasthan (orange) < Punjab (yellow) = Uttar Pradesh (yellow)

So the median of four values would be the average of the second and third. The two middle values are Haryana/Rajasthan (orange) and Punjab/Uttar Pradesh (yellow). So the median would be between orange and yellow. Haryana's value is orange, which is below yellow (Punjab and UP). So Haryana's value is below the median.

Another way: the median is the middle value when sorted. Let's take the actual ranges. The orange range is up to 3,101,861.67, and yellow starts at 3,101,861.67. So orange is below yellow. So if we have states in orange and yellow, the median would be the value where half are below and half are above. If we have multiple states in orange and yellow, the median would be the boundary between orange and yellow (3,101,861.67). Haryana is in orange, which is below 3,101,861.67, so Haryana's value is below the median.

Wait, the median value among the breadbasket states. Let's assume the breadbasket states are those with high agricultural value, so the ones in orange, red, yellow. But red is lower than orange. Let's list all states that are breadbaskets (high agricultural value):

- Punjab (yellow)
- Haryana (orange)
- Uttar Pradesh (yellow)
- Rajasthan (orange)
- Madhya Pradesh (orange)
- Gujarat (yellow)
- Maharashtra (yellow)
- Andhra Pradesh (yellow)
- Karnataka (orange)
- Tamil Nadu (orange)
- Puducherry (orange)
- Telangana (red)
- Orissa (red)
- Bihar (red)

Now, let's list their value ranges:

- Yellow (3,101,861.67 - 7,351,197.0): Punjab, UP, Gujarat, MH, AP
- Orange (2,340,666.33 - 3,101,861.67): HR, RJ, MP, KA, TN, PD
- Red (873,831.0 - 2,340,666.33): TS, OR, BH
- Dark purple (64,481.0 - 191,100.0): JH, CT, UT, HP, JK, DL, CH, ME, MN, TR, GA, NL
- Black (7,255.99 - 64,481.0): AR, SK, MI
- Gray (N/A): LD

Now, the breadbasket states are likely the ones with high value, so yellow, orange, red. Let's count how many states are in yellow, orange, red:

Yellow: 5 states (PB, UP, GJ, MH, AP)
Orange: 6 states (HR, RJ, MP, KA, TN, PD)
Red: 3 states (TS, OR, BH)

Total breadbasket states: 5 + 6 + 3 = 14.

Now, to find the median, we need to order all these 14 states by their value ranges. The order of ranges is:

Red (lowest) < Orange < Yellow (highest)

So the first 3 states (red) are the lowest, then 6 orange, then 5 yellow.

The median of 14 states is the average of the 7th and 8th states. Let's list the order:

1. Red (TS, OR,",,saved_final_answer_too_long,0.0,0,not_extractable,,,,,,,,,,,,No extractable final answer.
mapwise_usa_map_49_t6_idx0136,136,usa,map_49,6,Yes or no: the map depicts percentages.,No,Binary,c,N,complete,111,11.321,no,no,saved_final_answer,1.0,1,binary_exact_match,,,,,,,,,,no,no,
mapwise_usa_map_49_t37_idx0137,137,usa,map_49,37,Which states have missing data?,None,Single,c,N,complete,1103,107.973,None,None,saved_final_answer,1.0,1,single_recall,1.0,1.0,1.0,,,,,,,"[""none""]","[""none""]",
mapwise_usa_map_49_t41_idx0138,138,usa,map_49,41,Are there significant gaps between certain ranges in the legend? Yes/No,No,Single,c,N,complete,233,23.036,No,No,saved_final_answer,1.0,1,single_recall,1.0,1.0,1.0,,,,,,,"[""no""]","[""no""]",
mapwise_usa_map_49_t23_idx0139,139,usa,map_49,23,How many states bordering Lake Erie have a value higher than 500K?,1,Count,c,N,complete,1067,103.924,1,1,saved_final_answer,1.0,1,count_exact_match,,,,,,,,,,1,1,
mapwise_usa_map_49_t39_idx0140,140,usa,map_49,39,Yes or no: all states bordering Canada have values below 100K.,No,Binary,c,N,complete,904,89.294,no,no,saved_final_answer,1.0,1,binary_exact_match,,,,,,,,,,no,no,
mapwise_usa_map_49_t35_idx0141,141,usa,map_49,35,How many states bordering Texas have a value similar to state South Carolina?,4,Count,c,Y,complete,703,68.608,4,4,saved_final_answer,1.0,1,count_exact_match,,,,,,,,,,4,4,
mapwise_usa_map_49_t18_idx0142,142,usa,map_49,18,Yes or no: the value of the state Connecticut is lower than its neighbouring state Rhode Island.,No,Binary,c,N,complete,159,15.852,yes,yes,saved_final_answer,0.0,0,binary_exact_match,,,,,,,,,,no,yes,
mapwise_usa_map_49_t4_idx0143,143,usa,map_49,4,What value range does the darkest shade represent?,700k - 800k,Range,c,N,complete,64,6.711,800k,800k,saved_final_answer,0.0,0,range_no_match,,,,,,,,,no_match,"[700000.0, 800000.0]",800k,Open-ended/single-value legend categories require normalized exact matching; bounded intervals additionally support numeric comparison.
mapwise_usa_map_49_t7_idx0144,144,usa,map_49,7,Is the legend discrete or continuous?,Continuous,Single,c,N,complete,128,13.333,continuous,continuous,saved_final_answer,1.0,1,single_recall,1.0,1.0,1.0,,,,,,,"[""continuous""]","[""continuous""]",
mapwise_usa_map_49_t21_idx0145,145,usa,map_49,21,Yes or no: Alaska has the same value as North Dakota.,Yes,Binary,c,N,complete,113,11.436,yes,yes,saved_final_answer,1.0,1,binary_exact_match,,,,,,,,,,yes,yes,
mapwise_usa_map_56_t31_idx0146,146,usa,map_56,31,Yes or no: a majority of states bodering Canada belong to range 1500-2000.,Yes,Binary,d,N,truncated,3072,302.48,"Got it, let's tackle this question. First, I need to figure out which states border Canada. The U.S. states that border Canada are: Maine, New Hampshire, Vermont, New York, Michigan, Ohio, Indiana, Minnesota, North Dakota, Montana, Idaho. Wait, let me confirm. The northern bordering states are Maine, New Hampshire, Vermont, New York (with Quebec and Ontario), Michigan (Ontario), Minnesota (Manitoba, Ontario), North Dakota (Manitoba), Montana (British Columbia), Idaho (British Columbia). Let's list them:

- Maine (ME)
- New Hampshire (NH)
- Vermont (VT)
- New York (NY)
- Michigan (MI)
- Ohio? Wait, no, Ohio is not bordering Canada. Wait, the states bordering Canada are: Maine, New Hampshire, Vermont, New York, Michigan, Minnesota, North Dakota, Montana, Idaho. Let's check the map.

Looking at the map, the states that border Canada are:

- Maine (ME) – top left, dark green (1500-2000)
- New Hampshire (NH) – next to ME, light gray (150-680)
- Vermont (VT) – next to NH, light gray (150-680)
- New York (NY) – light gray (150-680)
- Michigan (MI) – dark green (1500-2000)
- Minnesota (MN) – dark green (1500-2000)
- North Dakota (ND) – dark green (1500-2000)
- Montana (MT) – dark green (1500-2000)
- Idaho (ID) – dark green (1500-2000)

Wait, let's count how many states border Canada. The U.S. has 12 states that border Canada: Maine, New Hampshire, Vermont, New York, Michigan, Minnesota, North Dakota, Montana, Idaho, Washington (WA), and also... Wait, no, Washington borders Canada (British Columbia). Oh right, Washington (WA) is also a border state. So let's list all 12:

1. Maine (ME)
2. New Hampshire (NH)
3. Vermont (VT)
4. New York (NY)
5. Michigan (MI)
6. Minnesota (MN)
7. North Dakota (ND)
8. Montana (MT)
9. Idaho (ID)
10. Washington (WA)
11. Oregon? No, Oregon doesn't border Canada. Wait, no, Washington is the one. Also, Alaska? No, Alaska is not bordering Canada (it's across the Bering Strait, but not a border state). So the 12 states are: ME, NH, VT, NY, MI, MN, ND, MT, ID, WA. Wait, let's check a reliable source in my mind: the U.S. states bordering Canada are Maine, New Hampshire, Vermont, New York, Michigan, Minnesota, North Dakota, Montana, Idaho, Washington. Wait, that's 10? Wait, no, actually, there are 12. Wait, no, let's count:

- Eastern states: Maine, New Hampshire, Vermont, New York (4)
- Midwest: Michigan (1), Minnesota (1), North Dakota (1) (total 7)
- Western: Montana (1), Idaho (1), Washington (1) (total 10). Wait, maybe I'm missing two. Wait, no, the correct list is 12 states: Maine, New Hampshire, Vermont, New York, Michigan, Minnesota, North Dakota, Montana, Idaho, Washington, and also... Wait, no, actually, the U.S. has 12 states that share a border with Canada. Let me confirm:

1. Maine
2. New Hampshire
3. Vermont
4. New York
5. Michigan
6. Minnesota
7. North Dakota
8. Montana
9. Idaho
10. Washington
11. Oregon? No, Oregon doesn't border Canada. Wait, no, Washington is the westernmost. Wait, maybe I'm wrong. Let's check the map provided.

Looking at the map:

- Maine (ME) is dark green (1500-2000)
- New Hampshire (NH) is light gray (150-680)
- Vermont (VT) is light gray (150-680)
- New York (NY) is light gray (150-680)
- Michigan (MI) is dark green (1500-2000)
- Minnesota (MN) is dark green (1500-2000)
- North Dakota (ND) is dark green (1500-2000)
- Montana (MT) is dark green (1500-2000)
- Idaho (ID) is dark green (1500-2000)
- Washington (WA) is dark green (1500-2000)

Wait, what about the other states? Let's see: the map shows WA as dark green. So the states bordering Canada are ME, NH, VT, NY, MI, MN, ND, MT, ID, WA. That's 10 states. Wait, but is there another? Let's check: the U.S. states bordering Canada are 12, but maybe some are not on the map. Wait, no, the map is of the U.S., so all states are there.

Wait, let's list all states that border Canada:

- Maine (ME)
- New Hampshire (NH)
- Vermont (VT)
- New York (NY)
- Michigan (MI)
- Minnesota (MN)
- North Dakota (ND)
- Montana (MT)
- Idaho (ID)
- Washington (WA)
- Also, Oregon? No, Oregon doesn't border Canada. Alaska? No, Alaska is not a border state. So that's 10 states.

Now, let's check the legend:

- White: -3,650
- Light gray: 150-680
- Medium gray: 800-1,450
- Dark green: 1,500-2,000

Now, which of these bordering states are in which range?

- ME: dark green (1500-2000)
- NH: light gray (150-680)
- VT: light gray (150-680)
- NY: light gray (150-680)
- MI: dark green (1500-2000)
- MN: dark green (1500-2000)
- ND: dark green (1500-2000)
- MT: dark green (1500-2000)
- ID: dark green (1500-2000)
- WA: dark green (1500-2000)

Now, count how many are in 1500-2000 (dark green):

ME, MI, MN, ND, MT, ID, WA. That's 7 states.

States in 150-680 (light gray): NH, VT, NY. That's 3 states.

Total bordering states: 10.

Now, the question is: ""a majority of states bordering Canada belong to range 1500-2000.""

A majority means more than half. Half of 10 is 5. So 7 is more than 5, so majority.

Wait, but let's confirm the number of bordering states. Let's check again.

The U.S. states that border Canada are:

1. Maine
2. New Hampshire
3. Vermont
4. New York
5. Michigan
6. Minnesota
7. North Dakota
8. Montana
9. Idaho
10. Washington
11. Oregon? No, Oregon doesn't border Canada. Wait, no, actually, the correct list is 12 states. Wait, maybe I missed two. Let's check:

- The Canadian provinces are British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Prince Edward Island, Nova Scotia, Newfoundland and Labrador.

So U.S. states bordering Canada:

- British Columbia: Washington (WA), Idaho (ID), Montana (MT)
- Alberta: Montana (MT), Idaho (ID), North Dakota (ND)
- Saskatchewan: North Dakota (ND), Minnesota (MN)
- Manitoba: Minnesota (MN), North Dakota (ND)
- Ontario: Michigan (MI), New York (NY), Minnesota (MN), Wisconsin (WI), but wait, Wisconsin is not on the map as a border state? Wait, no, Wisconsin borders Ontario, but the map shows Wisconsin as dark green (1500-2000). Wait, but in the map provided, is Wisconsin a border state? Let's check the map.

Looking at the map: Wisconsin (WI) is dark green (1500-2000). Does Wisconsin border Canada? Yes, it borders Ontario. So I missed Wisconsin.

Oh! So the states bordering Canada are:

- Maine (ME)
- New Hampshire (NH)
- Vermont (VT)
- New York (NY)
- Michigan (MI)
- Wisconsin (WI)
- Minnesota (MN)
- North Dakota (ND)
- Montana (MT)
- Idaho (ID)
- Washington (WA)
- Also, Oregon? No. Wait, no, Wisconsin is a border state. So that's 11 states? Wait, let's count:

1. Maine (ME)
2. New Hampshire (NH)
3. Vermont (VT)
4. New York (NY)
5. Michigan (MI)
6. Wisconsin (WI)
7. Minnesota (MN)
8. North Dakota (ND)
9. Montana (MT)
10. Idaho (ID)
11. Washington (WA)

Wait, that's 11. But why? Because Wisconsin borders Ontario. So the map includes Wisconsin. Let's check the map: the map shows Wisconsin as dark green (1500-2000). So Wisconsin is a border state.

So now, the bordering states are ME, NH, VT, NY, WI, MI, MN, ND, MT, ID, WA. That's 11 states.

Now, let's check the legend:

- ME: dark green (1500-2000)
- NH: light gray (150-680)
- VT: light gray (150-680)
- NY: light gray (150-680)
- WI: dark green (1500-2000)
- MI: dark green (1500-2000)
- MN: dark green (1500-2000)
- ND: dark green (1500-2000)
- MT: dark green (1500-2000)
- ID: dark green (1500-2000)
- WA: dark green (1500-2000)

Now, count the dark green (1500-2000) bordering states:

ME, WI, MI, MN, ND, MT, ID, WA. That's 8 states.

Light gray (150-680) bordering states: NH, VT, NY. That's 3 states.

Total bordering states: 11.

Now, majority is more than half of 11, which is 5.5, so 6 or more.

8 is more than 5.5, so majority.

Wait, but let's confirm if Wisconsin is indeed a border state. Yes, Wisconsin shares a border with Ontario, Canada. So it's a border state.

So the bordering states are 11: ME, NH, VT, NY, WI, MI, MN, ND, MT, ID, WA.

Now, check the map:

- ME: dark green (1500-2000) – yes
- NH: light gray (150-680) – yes
- VT: light gray (150-680) – yes
- NY: light gray (150-680) – yes
- WI: dark green (1500-2000) – yes (map shows WI as dark green)
- MI: dark green (1500-2000) – yes
- MN: dark green (1500-2000) – yes
- ND: dark green (1500-2000) – yes
- MT: dark green (1500-2000) – yes
- ID: dark green (1500-2000) – yes
- WA: dark green (1500-2000) – yes

So dark green bordering states: ME, WI, MI, MN, ND, MT, ID, WA (8 states).

Light gray: NH, VT, NY (3 states).

Total 11. 8 > 5.5, so majority.

Wait, but let's check if there are 12 bordering states. Wait, no, the U.S. has 12 states that border Canada. Let me confirm:

The 12 states are:

1. Maine
2. New Hampshire
3. Vermont
4. New York
5. Michigan
6. Wisconsin
7. Minnesota
8. North Dakota
9. Montana
10. Idaho
11. Washington
12. Oregon? No, Oregon doesn't border Canada. Wait, no, the 12th is actually... Wait, no, the correct list is 12 states. Let me check a source: the U.S. states bordering Canada are Maine, New Hampshire, Vermont, New York, Michigan, Wisconsin, Minnesota, North Dakota, Montana, Idaho, Washington, and also... Wait, no, actually, it's 12. Wait, maybe I missed one. Let's see:

- Eastern: Maine, NH, VT",,saved_final_answer_too_long,0.0,0,not_extractable,,,,,,,,,,,,No extractable final answer.
